Huecos,f0,pe,fe,chi
0,39721,0.20000000,119779.40000000,53509.59689696
1,31677,0.16000000,95823.52000000,42941.19051471
2,25335,0.12800000,76658.81600000,34361.78937073
3,102294,0.51200000,306635.26400000,136172.70117085
Huecos,f0,pe,fe,chi
0,39721,0.20000000,119779.40000000,53509.59689696
1,31677,0.16000000,95823.52000000,42941.19051471
2,25335,0.12800000,76658.81600000,34361.78937073
3,102294,0.51200000,306635.26400000,136172.70117085
